dt,symbol,price,arbitrum_vol_ex_uni,__row_index
2024-03-15T05:00:00.000Z,WBTC,67920.433538903,15593932.85,6233
2024-03-15T04:00:00.000Z,WETH,3763.7434195,23838548.18,6234
2024-03-15T04:00:00.000Z,WBTC,68885.028158223,23838548.18,6235
2024-03-15T03:00:00.000Z,WETH,3879.426814772,40141339.18,6236
2024-03-15T03:00:00.000Z,WBTC,71554.6410215,40141339.18,6237
2024-03-15T02:00:00.000Z,WBTC,71704.457484047,28372114.85,6238
2024-03-15T02:00:00.000Z,WETH,3895.58923861,28372114.85,6239
2024-03-15T01:00:00.000Z,WETH,3885.838380769,6615173.45,6240
2024-03-15T01:00:00.000Z,WBTC,71106.618572253,6615173.45,6241
2024-03-15T00:00:00.000Z,WETH,3874.703905071,10907490.45,6242
2024-03-15T00:00:00.000Z,WBTC,71291.350202809,10907490.45,6243
2024-03-14T23:00:00.000Z,WBTC,70752.533563588,5907210.49,6244
2024-03-14T23:00:00.000Z,WETH,3869.068900083,5907210.49,6245
2024-03-14T22:00:00.000Z,WBTC,70500.477089241,8793756.22,6246
2024-03-14T22:00:00.000Z,WETH,3832.987586961,8793756.22,6247
2024-03-14T21:00:00.000Z,WBTC,68793.993961505,14515637.0,6248
2024-03-14T21:00:00.000Z,WETH,3803.781006704,14515637.0,6249
2024-03-14T20:00:00.000Z,WETH,3811.246783815,17956032.1,6250
2024-03-14T20:00:00.000Z,WBTC,69865.299488126,17956032.1,6251
2024-03-14T19:00:00.000Z,WBTC,70852.249656696,35961494.74,6252
2024-03-14T19:00:00.000Z,WETH,3859.179034616,35961494.74,6253
2024-03-14T18:00:00.000Z,WETH,3881.707272233,26698046.36,6254
2024-03-14T18:00:00.000Z,WBTC,71149.610390456,26698046.36,6255
2024-03-14T17:00:00.000Z,WETH,3855.346985147,14002678.01,6256
2024-03-14T17:00:00.000Z,WBTC,70947.860789402,14002678.01,6257
2024-03-14T16:00:00.000Z,WBTC,71893.42275101,34143927.31,6258
2024-03-14T16:00:00.000Z,WETH,3902.83489924,34143927.31,6259
2024-03-14T15:00:00.000Z,WETH,3886.28169696,22364130.71,6260
2024-03-14T15:00:00.000Z,WBTC,71988.098804984,22364130.71,6261
2024-03-14T14:00:00.000Z,WETH,3952.560652219,23623191.4,6262
2024-03-14T14:00:00.000Z,WBTC,72888.132068064,23623191.4,6263
2024-03-14T13:00:00.000Z,WETH,3963.191365056,23428140.19,6264
2024-03-14T13:00:00.000Z,WBTC,72837.480741777,23428140.19,6265
2024-03-14T12:00:00.000Z,WBTC,72897.457314283,13048376.47,6266
2024-03-14T12:00:00.000Z,WETH,3968.914578116,13048376.47,6267
2024-03-14T11:00:00.000Z,WETH,3983.242324677,9192748.66,6268
2024-03-14T11:00:00.000Z,WBTC,73257.517915187,9192748.66,6269
2024-03-14T10:00:00.000Z,WETH,3974.444379176,7527428.04,6270
2024-03-14T10:00:00.000Z,WBTC,73282.36892726,7527428.04,6271
2024-03-14T09:00:00.000Z,WBTC,73224.866120587,6320989.52,6272
2024-03-14T09:00:00.000Z,WETH,3975.000062887,6320989.52,6273
2024-03-14T08:00:00.000Z,WBTC,73438.397853,3256276.69,6274
2024-03-14T08:00:00.000Z,WETH,3985.420373818,3256276.69,6275
2024-03-14T07:00:00.000Z,WETH,3970.607586055,7218376.03,6276
2024-03-14T07:00:00.000Z,WBTC,72919.883536738,7218376.03,6277
2024-03-14T06:00:00.000Z,WETH,3958.697227365,7243839.64,6278
2024-03-14T06:00:00.000Z,WBTC,73011.024103242,7243839.64,6279
2024-03-14T05:00:00.000Z,WBTC,73149.295683882,5848099.35,6280
2024-03-14T05:00:00.000Z,WETH,3988.78790058,5848099.35,6281
2024-03-14T04:00:00.000Z,WBTC,72802.405844659,10269749.49,6282
2024-03-14T04:00:00.000Z,WETH,3987.323016678,10269749.49,6283
2024-03-14T03:00:00.000Z,WBTC,72766.905442315,7616144.66,6284
2024-03-14T03:00:00.000Z,WETH,3986.09123332,7616144.66,6285
2024-03-14T02:00:00.000Z,WETH,3974.541632955,6172020.4,6286
2024-03-14T02:00:00.000Z,WBTC,72807.272544325,6172020.4,6287
2024-03-14T01:00:00.000Z,WBTC,72750.428230587,8887315.4,6288
2024-03-14T01:00:00.000Z,WETH,3995.235488424,8887315.4,6289
2024-03-14T00:00:00.000Z,WBTC,72720.965561138,6767497.38,6290
2024-03-14T00:00:00.000Z,WETH,3986.537032479,6767497.38,6291
2024-03-13T23:00:00.000Z,WETH,3997.10007612,7102593.02,6292
2024-03-13T23:00:00.000Z,WBTC,72835.763968255,7102593.02,6293
2024-03-13T22:00:00.000Z,WETH,3990.356406979,4378379.13,6294
2024-03-13T22:00:00.000Z,WBTC,72775.414666275,4378379.13,6295
2024-03-13T21:00:00.000Z,WETH,3994.013219003,6789572.51,6296
2024-03-13T21:00:00.000Z,WBTC,73042.402788592,6789572.51,6297
2024-03-13T20:00:00.000Z,WBTC,73037.015250026,10746572.56,6298
2024-03-13T20:00:00.000Z,WETH,4008.003711856,10746572.56,6299
2024-03-13T19:00:00.000Z,WETH,3984.447777934,5591907.81,6300
2024-03-13T19:00:00.000Z,WBTC,72738.177555486,5591907.81,6301
2024-03-13T18:00:00.000Z,WETH,3986.707274966,6287536.05,6302
2024-03-13T18:00:00.000Z,WBTC,72785.718015782,6287536.05,6303
2024-03-13T17:00:00.000Z,WETH,3960.202352053,9198084.23,6304
2024-03-13T17:00:00.000Z,WBTC,72620.384839562,9198084.23,6305
2024-03-13T16:00:00.000Z,WBTC,72477.164663494,11404792.48,6306
2024-03-13T16:00:00.000Z,WETH,3964.322417145,11404792.48,6307
2024-03-13T15:00:00.000Z,WETH,3992.165352016,17496439.52,6308
2024-03-13T15:00:00.000Z,WBTC,72354.390774684,17496439.52,6309
2024-03-13T14:00:00.000Z,WETH,4017.911648762,17456091.59,6310
2024-03-13T14:00:00.000Z,WBTC,72860.511631936,17456091.59,6311
2024-03-13T13:00:00.000Z,WETH,4049.554987107,17708889.33,6312
2024-03-13T13:00:00.000Z,WBTC,73035.588446854,17708889.33,6313
2024-03-13T12:00:00.000Z,WBTC,73252.254248768,13707135.36,6314
2024-03-13T12:00:00.000Z,WETH,4059.741373675,13707135.36,6315
2024-03-13T11:00:00.000Z,WETH,4053.171923021,6749880.43,6316
2024-03-13T11:00:00.000Z,WBTC,73285.409731171,6749880.43,6317
2024-03-13T10:00:00.000Z,WETH,4063.273474285,8038705.52,6318
2024-03-13T10:00:00.000Z,WBTC,73277.860663759,8038705.52,6319
2024-03-13T09:00:00.000Z,WETH,4042.613099258,12164020.93,6320
2024-03-13T09:00:00.000Z,WBTC,72835.949174707,12164020.93,6321
2024-03-13T08:00:00.000Z,WETH,4049.485590337,14599772.67,6322
2024-03-13T08:00:00.000Z,WBTC,72583.958786454,14599772.67,6323
2024-03-13T07:00:00.000Z,WBTC,72012.255252703,12055463.82,6324
2024-03-13T07:00:00.000Z,WETH,4039.641757079,12055463.82,6325
2024-03-13T06:00:00.000Z,WETH,4045.001419894,8393118.05,6326
2024-03-13T06:00:00.000Z,WBTC,72105.656240609,8393118.05,6327
2024-03-13T05:00:00.000Z,WETH,4042.115482487,6757168.21,6328
2024-03-13T05:00:00.000Z,WBTC,72033.650713338,6757168.21,6329
2024-03-13T04:00:00.000Z,WBTC,71818.056791156,8624198.45,6330
2024-03-13T04:00:00.000Z,WETH,4027.816252534,8624198.45,6331
2024-03-13T03:00:00.000Z,WETH,4023.765172011,7764151.54,6332
2024-03-13T03:00:00.000Z,WBTC,71891.316897805,7764151.54,6333
2024-03-13T02:00:00.000Z,WETH,3975.211058359,4564749.62,6334
2024-03-13T02:00:00.000Z,WBTC,71359.955062347,4564749.62,6335
2024-03-13T01:00:00.000Z,WBTC,71448.156347425,13647198.02,6336
2024-03-13T01:00:00.000Z,WETH,3976.176203187,13647198.02,6337
2024-03-13T00:00:00.000Z,WETH,3953.32662229,9740824.67,6338
2024-03-13T00:00:00.000Z,WBTC,71099.684839732,9740824.67,6339
2024-03-12T23:00:00.000Z,WBTC,70723.047058318,5514190.09,6340
2024-03-12T23:00:00.000Z,WETH,3945.685200396,5514190.09,6341
2024-03-12T22:00:00.000Z,WBTC,70888.747551135,5374043.58,6342
2024-03-12T22:00:00.000Z,WETH,3946.018962584,5374043.58,6343
2024-03-12T21:00:00.000Z,WETH,3970.16255817,5628694.59,6344
2024-03-12T21:00:00.000Z,WBTC,71127.863614363,5628694.59,6345
2024-03-12T20:00:00.000Z,WBTC,71168.886763213,11776331.91,6346
2024-03-12T20:00:00.000Z,WETH,3963.95391925,11776331.91,6347
2024-03-12T19:00:00.000Z,WBTC,70247.566176037,12075819.61,6348
2024-03-12T19:00:00.000Z,WETH,3941.915616727,12075819.61,6349
2024-03-12T18:00:00.000Z,WETH,3923.647718246,13673602.32,6350
2024-03-12T18:00:00.000Z,WBTC,70506.908585315,13673602.32,6351
2024-03-12T17:00:00.000Z,WBTC,71555.986754524,41356077.22,6352
2024-03-12T17:00:00.000Z,WETH,3990.732599102,41356077.22,6353
2024-03-12T16:00:00.000Z,WBTC,71712.713412274,22892412.75,6354
2024-03-12T16:00:00.000Z,WETH,3986.328100627,22892412.75,6355
2024-03-12T15:00:00.000Z,WETH,4023.986999638,13963588.71,6356
2024-03-12T15:00:00.000Z,WBTC,72135.387213325,13963588.71,6357
2024-03-12T14:00:00.000Z,WBTC,72053.368754421,22224048.15,6358
2024-03-12T14:00:00.000Z,WETH,4016.078429286,22224048.15,6359
2024-03-12T13:00:00.000Z,WBTC,72050.352930773,10849459.52,6360
2024-03-12T13:00:00.000Z,WETH,4023.342581554,10849459.52,6361
2024-03-12T12:00:00.000Z,WBTC,71675.857157154,15342025.08,6362
2024-03-12T12:00:00.000Z,WETH,4004.145891757,15342025.08,6363
2024-03-12T11:00:00.000Z,WETH,4005.974694206,13772304.91,6364
2024-03-12T11:00:00.000Z,WBTC,71712.823884162,13772304.91,6365
2024-03-12T10:00:00.000Z,WETH,3982.479241182,6549904.35,6366
2024-03-12T10:00:00.000Z,WBTC,71617.722466191,6549904.35,6367
2024-03-12T09:00:00.000Z,WETH,4027.864471547,6115650.3,6368
2024-03-12T09:00:00.000Z,WBTC,71987.567820301,6115650.3,6369
2024-03-12T08:00:00.000Z,WBTC,72073.853882666,16232914.31,6370
2024-03-12T08:00:00.000Z,WETH,4032.537593406,16232914.31,6371
2024-03-12T07:00:00.000Z,WETH,4041.199522682,5405068.2,6372
2024-03-12T07:00:00.000Z,WBTC,71946.668545665,5405068.2,6373
2024-03-12T06:00:00.000Z,WBTC,71789.227319315,9252394.43,6374
2024-03-12T06:00:00.000Z,WETH,4035.857594073,9252394.43,6375
2024-03-12T05:00:00.000Z,WBTC,71576.761487947,4369035.37,6376
2024-03-12T05:00:00.000Z,WETH,4031.683953762,4369035.37,6377
2024-03-12T04:00:00.000Z,WBTC,72235.127740109,7972439.81,6378
2024-03-12T04:00:00.000Z,WETH,4051.68585748,7972439.81,6379
2024-03-12T03:00:00.000Z,WBTC,72383.600910015,10850440.82,6380
2024-03-12T03:00:00.000Z,WETH,4063.665843458,10850440.82,6381
2024-03-12T02:00:00.000Z,WETH,4060.281218738,5728123.02,6382
2024-03-12T02:00:00.000Z,WBTC,71968.45609175,5728123.02,6383
2024-03-12T01:00:00.000Z,WBTC,72111.41950693,10508939.35,6384
2024-03-12T01:00:00.000Z,WETH,4064.937076197,10508939.35,6385
2024-03-12T00:00:00.000Z,WETH,4058.475961427,10053489.4,6386
2024-03-12T00:00:00.000Z,WBTC,72470.624287411,10053489.4,6387
2024-03-11T23:00:00.000Z,WBTC,72354.986277365,5986574.71,6388
2024-03-11T23:00:00.000Z,WETH,4045.865440741,5986574.71,6389
2024-03-11T22:00:00.000Z,WETH,4031.425844656,5954525.79,6390
2024-03-11T22:00:00.000Z,WBTC,72067.789357963,5954525.79,6391
2024-03-11T21:00:00.000Z,WETH,4032.335586396,7822796.49,6392
2024-03-11T21:00:00.000Z,WBTC,72066.891727148,7822796.49,6393
2024-03-11T20:00:00.000Z,WBTC,72311.280835707,3944192.05,6394
2024-03-11T20:00:00.000Z,WETH,4054.208050421,3944192.05,6395
2024-03-11T19:00:00.000Z,WETH,4044.896676146,8511564.75,6396
2024-03-11T19:00:00.000Z,WBTC,72346.445305779,8511564.75,6397
2024-03-11T18:00:00.000Z,WETH,4044.054221469,15427565.83,6398
2024-03-11T18:00:00.000Z,WBTC,72388.221874554,15427565.83,6399
2024-03-11T17:00:00.000Z,WBTC,71876.751439672,19623974.21,6400
2024-03-11T17:00:00.000Z,WETH,4026.422611323,19623974.21,6401
2024-03-11T16:00:00.000Z,WETH,4043.920073935,20317980.98,6402
2024-03-11T16:00:00.000Z,WBTC,72195.00973351,20317980.98,6403
2024-03-11T15:00:00.000Z,WBTC,71683.963093589,15247165.02,6404
2024-03-11T15:00:00.000Z,WETH,4019.508853053,15247165.02,6405
2024-03-11T14:00:00.000Z,WETH,4053.272234425,10472045.52,6406
2024-03-11T14:00:00.000Z,WBTC,71918.824529136,10472045.52,6407
2024-03-11T13:00:00.000Z,WETH,4027.376199846,12540139.73,6408
2024-03-11T13:00:00.000Z,WBTC,71932.096092416,12540139.73,6409
2024-03-11T12:00:00.000Z,WETH,4020.821680786,16267430.33,6410
2024-03-11T12:00:00.000Z,WBTC,71801.47728193,16267430.33,6411
2024-03-11T11:00:00.000Z,WBTC,71625.05540473,14283266.36,6412
2024-03-11T11:00:00.000Z,WETH,4032.287611588,14283266.36,6413
2024-03-11T10:00:00.000Z,WETH,4005.755463128,9117529.64,6414
2024-03-11T10:00:00.000Z,WBTC,71191.577497713,9117529.64,6415
2024-03-11T09:00:00.000Z,WBTC,71063.172287531,13710992.67,6416
2024-03-11T09:00:00.000Z,WETH,3998.472903638,13710992.67,6417
2024-03-11T08:00:00.000Z,WETH,3875.235585723,18253807.51,6418
2024-03-11T08:00:00.000Z,WBTC,68807.583591921,18253807.51,6419
2024-03-11T07:00:00.000Z,WBTC,68485.274258916,37743089.82,6420
2024-03-11T07:00:00.000Z,WETH,3849.102790304,37743089.82,6421
2024-03-11T06:00:00.000Z,WBTC,68559.197353166,7539903.82,6422
2024-03-11T06:00:00.000Z,WETH,3856.549949746,7539903.82,6423
2024-03-11T05:00:00.000Z,WETH,3861.55439288,5581017.27,6424
2024-03-11T05:00:00.000Z,WBTC,68601.54248162,5581017.27,6425
2024-03-11T04:00:00.000Z,WETH,3835.28854116,5796707.16,6426
2024-03-11T04:00:00.000Z,WBTC,68501.402163124,5796707.16,6427
2024-03-11T03:00:00.000Z,WBTC,68230.047633507,5787279.37,6428
2024-03-11T03:00:00.000Z,WETH,3815.145491334,5787279.37,6429
2024-03-11T02:00:00.000Z,WETH,3821.010202475,7237513.5,6430
2024-03-11T02:00:00.000Z,WBTC,67884.503721158,7237513.5,6431
2024-03-11T01:00:00.000Z,WBTC,68923.292858392,20945964.59,6432
2024-03-11T01:00:00.000Z,WETH,3885.68440906,20945964.59,6433
2024-03-11T00:00:00.000Z,WETH,3843.599143153,27827774.3,6434
2024-03-11T00:00:00.000Z,WBTC,68460.256418845,27827774.3,6435
2024-03-10T23:00:00.000Z,WBTC,69173.304553398,12113843.97,6436
2024-03-10T23:00:00.000Z,WETH,3891.940238852,12113843.97,6437
2024-03-10T22:00:00.000Z,WETH,3903.033081163,18845860.51,6438
2024-03-10T22:00:00.000Z,WBTC,69318.239566659,18845860.51,6439
2024-03-10T21:00:00.000Z,WETH,3907.21697556,4782611.34,6440
2024-03-10T21:00:00.000Z,WBTC,69433.048743262,4782611.34,6441
2024-03-10T20:00:00.000Z,WBTC,69417.352424838,2764690.4,6442
2024-03-10T20:00:00.000Z,WETH,3903.491785471,2764690.4,6443
2024-03-10T19:00:00.000Z,WETH,3916.434161126,2100977.64,6444
2024-03-10T19:00:00.000Z,WBTC,69474.130662531,2100977.64,6445
2024-03-10T18:00:00.000Z,WETH,3917.971305317,3829643.82,6446
2024-03-10T18:00:00.000Z,WBTC,69643.094807311,3829643.82,6447
2024-03-10T17:00:00.000Z,WBTC,69219.086804254,4709732.33,6448
2024-03-10T17:00:00.000Z,WETH,3892.553895336,4709732.33,6449
2024-03-10T16:00:00.000Z,WETH,3900.256902017,7481992.82,6450
2024-03-10T16:00:00.000Z,WBTC,69279.908258096,7481992.82,6451
2024-03-10T15:00:00.000Z,WETH,3902.760281605,8368173.98,6452
2024-03-10T15:00:00.000Z,WBTC,69443.333713889,8368173.98,6453
2024-03-10T14:00:00.000Z,WBTC,69781.873985315,13616100.42,6454
2024-03-10T14:00:00.000Z,WETH,3935.695135079,13616100.42,6455
2024-03-10T13:00:00.000Z,WBTC,69659.318237514,8913389.39,6456
2024-03-10T13:00:00.000Z,WETH,3938.604193604,8913389.39,6457
2024-03-10T12:00:00.000Z,WBTC,69771.641913431,8844523.99,6458
2024-03-10T12:00:00.000Z,WETH,3949.758827871,8844523.99,6459
2024-03-10T11:00:00.000Z,WBTC,69743.500823771,5722152.08,6460
2024-03-10T11:00:00.000Z,WETH,3954.433000917,5722152.08,6461
2024-03-10T10:00:00.000Z,WBTC,69539.384281087,6458429.71,6462
2024-03-10T10:00:00.000Z,WETH,3951.513775921,6458429.71,6463
2024-03-10T09:00:00.000Z,WETH,3953.861576485,17074338.07,6464
2024-03-10T09:00:00.000Z,WBTC,69416.020482245,17074338.07,6465
2024-03-10T08:00:00.000Z,WBTC,69395.911381834,7345944.22,6466
2024-03-10T08:00:00.000Z,WETH,3946.859518574,7345944.22,6467
2024-03-10T07:00:00.000Z,WBTC,69276.884819741,6933502.45,6468
2024-03-10T07:00:00.000Z,WETH,3949.662586471,6933502.45,6469
2024-03-10T06:00:00.000Z,WBTC,69387.794521312,4077276.51,6470
2024-03-10T06:00:00.000Z,WETH,3945.326747025,4077276.51,6471
2024-03-10T05:00:00.000Z,WETH,3941.918552448,2688378.02,6472
2024-03-10T05:00:00.000Z,WBTC,69267.231248997,2688378.02,6473
2024-03-10T04:00:00.000Z,WBTC,68857.59903934,5283402.57,6474
2024-03-10T04:00:00.000Z,WETH,3928.871441481,5283402.57,6475
2024-03-10T03:00:00.000Z,WBTC,68947.224362201,5172261.96,6476
2024-03-10T03:00:00.000Z,WETH,3936.773667128,5172261.96,6477
2024-03-10T02:00:00.000Z,WBTC,68583.280260788,3507970.28,6478
2024-03-10T02:00:00.000Z,WETH,3914.703909823,3507970.28,6479
2024-03-10T01:00:00.000Z,WBTC,68319.931947577,9925275.44,6480
2024-03-10T01:00:00.000Z,WETH,3916.254004024,9925275.44,6481
2024-03-10T00:00:00.000Z,WBTC,68275.692921964,4974042.18,6482
2024-03-10T00:00:00.000Z,WETH,3908.946725443,4974042.18,6483
2024-03-09T23:00:00.000Z,WETH,3912.325362614,3565788.41,6484
2024-03-09T23:00:00.000Z,WBTC,68385.370558805,3565788.41,6485
2024-03-09T22:00:00.000Z,WETH,3909.000903875,4220418.13,6486
2024-03-09T22:00:00.000Z,WBTC,68358.980545995,4220418.13,6487
2024-03-09T21:00:00.000Z,WETH,3888.966707913,3564248.43,6488
2024-03-09T21:00:00.000Z,WBTC,68342.471884174,3564248.43,6489
2024-03-09T20:00:00.000Z,WBTC,68256.812189924,3731443.72,6490
2024-03-09T20:00:00.000Z,WETH,3894.488834655,3731443.72,6491
2024-03-09T19:00:00.000Z,WETH,3886.615235514,5815383.8,6492
2024-03-09T19:00:00.000Z,WBTC,68279.110432909,5815383.8,6493
2024-03-09T18:00:00.000Z,WETH,3892.912509676,3382959.63,6494
2024-03-09T18:00:00.000Z,WBTC,68337.245379221,3382959.63,6495
2024-03-09T17:00:00.000Z,WETH,3923.376221382,7043039.13,6496
2024-03-09T17:00:00.000Z,WBTC,68451.518729579,7043039.13,6497
2024-03-09T16:00:00.000Z,WETH,3921.225791323,8889975.04,6498
2024-03-09T16:00:00.000Z,WBTC,68428.302353055,8889975.04,6499
2024-03-09T15:00:00.000Z,WBTC,68415.085739583,4575566.02,6500
2024-03-09T15:00:00.000Z,WETH,3927.991224291,4575566.02,6501
2024-03-09T14:00:00.000Z,WETH,3929.409685134,4214386.91,6502
2024-03-09T14:00:00.000Z,WBTC,68621.059265972,4214386.91,6503
2024-03-09T13:00:00.000Z,WBTC,68515.199094536,5688111.41,6504
2024-03-09T13:00:00.000Z,WETH,3920.462517782,5688111.41,6505
2024-03-09T12:00:00.000Z,WETH,3916.722243387,5144773.78,6506
2024-03-09T12:00:00.000Z,WBTC,68469.468735085,5144773.78,6507
2024-03-09T11:00:00.000Z,WETH,3922.389684894,6202860.04,6508
2024-03-09T11:00:00.000Z,WBTC,68350.624838666,6202860.04,6509
2024-03-09T10:00:00.000Z,WETH,3935.393268321,8426394.8,6510
2024-03-09T10:00:00.000Z,WBTC,68524.625014856,8426394.8,6511
2024-03-09T09:00:00.000Z,WETH,3933.060627953,5939524.14,6512
2024-03-09T09:00:00.000Z,WBTC,68610.180586818,5939524.14,6513
2024-03-09T08:00:00.000Z,WBTC,68653.130364797,5487283.15,6514
2024-03-09T08:00:00.000Z,WETH,3945.854265393,5487283.15,6515
2024-03-09T07:00:00.000Z,WBTC,68406.499233275,2976057.23,6516
2024-03-09T07:00:00.000Z,WETH,3924.404506478,2976057.23,6517
2024-03-09T06:00:00.000Z,WETH,3935.067133475,4556382.39,6518
2024-03-09T06:00:00.000Z,WBTC,68379.861703314,4556382.39,6519
2024-03-09T05:00:00.000Z,WETH,3937.085051791,2972647.47,6520
2024-03-09T05:00:00.000Z,WBTC,68310.663072045,2972647.47,6521
2024-03-09T04:00:00.000Z,WBTC,68112.877925334,4427560.17,6522
2024-03-09T04:00:00.000Z,WETH,3934.052635158,4427560.17,6523
2024-03-09T03:00:00.000Z,WETH,3908.040600061,3101583.42,6524
2024-03-09T03:00:00.000Z,WBTC,68070.130747321,3101583.42,6525
2024-03-09T02:00:00.000Z,WBTC,68006.910193265,6940912.19,6526
2024-03-09T02:00:00.000Z,WETH,3911.368644557,6940912.19,6527
2024-03-09T01:00:00.000Z,WBTC,68222.33920237,3451369.41,6528
2024-03-09T01:00:00.000Z,WETH,3891.973348432,3451369.41,6529
2024-03-09T00:00:00.000Z,WETH,3905.647868936,3837277.63,6530
2024-03-09T00:00:00.000Z,WBTC,68330.151806907,3837277.63,6531
2024-03-08T23:00:00.000Z,WBTC,68292.551940885,6085328.43,6532
2024-03-08T23:00:00.000Z,WETH,3919.346235467,6085328.43,6533
2024-03-08T22:00:00.000Z,WETH,3935.728362612,7649830.31,6534
2024-03-08T22:00:00.000Z,WBTC,68978.427417963,7649830.31,6535
2024-03-08T21:00:00.000Z,WBTC,69089.364838834,8833895.74,6536
2024-03-08T21:00:00.000Z,WETH,3929.29486026,8833895.74,6537
2024-03-08T20:00:00.000Z,WBTC,68420.195727385,8859472.53,6538
2024-03-08T20:00:00.000Z,WETH,3932.50847994,8859472.53,6539
2024-03-08T19:00:00.000Z,WBTC,68298.229707533,8006851.1,6540
2024-03-08T19:00:00.000Z,WETH,3965.910948722,8006851.1,6541
2024-03-08T18:00:00.000Z,WBTC,67831.547281224,10694446.65,6542
2024-03-08T18:00:00.000Z,WETH,3907.53861205,10694446.65,6543
2024-03-08T17:00:00.000Z,WBTC,68171.285729254,15435753.56,6544
2024-03-08T17:00:00.000Z,WETH,3936.598980584,15435753.56,6545
2024-03-08T16:00:00.000Z,WETH,3990.173462573,34353043.89,6546
2024-03-08T16:00:00.000Z,WBTC,68607.180903268,34353043.89,6547
2024-03-08T15:00:00.000Z,WBTC,67837.494053787,41772639.53,6548
2024-03-08T15:00:00.000Z,WETH,3971.692139293,41772639.53,6549
2024-03-08T14:00:00.000Z,WBTC,67713.991210331,9524635.37,6550
2024-03-08T14:00:00.000Z,WETH,3947.90554535,9524635.37,6551
2024-03-08T13:00:00.000Z,WBTC,67772.11202874,9742854.04,6552
2024-03-08T13:00:00.000Z,WETH,3955.243480024,9742854.04,6553
2024-03-08T12:00:00.000Z,WETH,3953.038444449,7334481.56,6554
2024-03-08T12:00:00.000Z,WBTC,67380.964392831,7334481.56,6555
2024-03-08T11:00:00.000Z,WETH,3937.741895331,4639323.09,6556
2024-03-08T11:00:00.000Z,WBTC,67379.316398619,4639323.09,6557
2024-03-08T10:00:00.000Z,WBTC,67254.582405482,5903110.21,6558
2024-03-08T10:00:00.000Z,WETH,3951.24502232,5903110.21,6559
2024-03-08T09:00:00.000Z,WETH,3917.988512491,8434273.62,6560
2024-03-08T09:00:00.000Z,WBTC,67308.46244122,8434273.62,6561
2024-03-08T08:00:00.000Z,WBTC,67748.866017111,6341048.47,6562
2024-03-08T08:00:00.000Z,WETH,3855.652288988,6341048.47,6563
2024-03-08T07:00:00.000Z,WETH,3871.965618486,8235430.81,6564
2024-03-08T07:00:00.000Z,WBTC,67103.207961967,8235430.81,6565
2024-03-08T06:00:00.000Z,WETH,3911.82317019,4107772.51,6566
2024-03-08T06:00:00.000Z,WBTC,67170.187816578,4107772.51,6567
2024-03-08T05:00:00.000Z,WBTC,67219.602057514,5219573.47,6568
2024-03-08T05:00:00.000Z,WETH,3912.286844006,5219573.47,6569
2024-03-08T04:00:00.000Z,WBTC,67096.193282608,4194177.78,6570
2024-03-08T04:00:00.000Z,WETH,3904.714753263,4194177.78,6571
2024-03-08T03:00:00.000Z,WBTC,67227.375382532,4397666.3,6572
2024-03-08T03:00:00.000Z,WETH,3903.241714617,4397666.3,6573
2024-03-08T02:00:00.000Z,WBTC,67629.638981733,8910163.32,6574
2024-03-08T02:00:00.000Z,WETH,3861.835277469,8910163.32,6575
2024-03-08T01:00:00.000Z,WBTC,67113.612915098,12131740.6,6576
2024-03-08T01:00:00.000Z,WETH,3838.876463346,12131740.6,6577
2024-03-08T00:00:00.000Z,WBTC,67425.978427149,8218852.74,6578
2024-03-08T00:00:00.000Z,WETH,3875.418935081,8218852.74,6579
2024-03-07T23:00:00.000Z,WETH,3901.207207895,4699554.57,6580
2024-03-07T23:00:00.000Z,WBTC,67724.938822369,4699554.57,6581
2024-03-07T22:00:00.000Z,WETH,3900.036652743,7327237.88,6582
2024-03-07T22:00:00.000Z,WBTC,68002.758735342,7327237.88,6583
2024-03-07T21:00:00.000Z,WBTC,67804.614809495,9383769.48,6584
2024-03-07T21:00:00.000Z,WETH,3817.509085717,9383769.48,6585
2024-03-07T20:00:00.000Z,WETH,3814.155510134,12532416.94,6586
2024-03-07T20:00:00.000Z,WBTC,67814.151638241,12532416.94,6587
2024-03-07T19:00:00.000Z,WETH,3817.752559643,5833927.28,6588
2024-03-07T19:00:00.000Z,WBTC,67675.335008395,5833927.28,6589
2024-03-07T18:00:00.000Z,WBTC,67429.637168804,6949118.58,6590
2024-03-07T18:00:00.000Z,WETH,3817.608732724,6949118.58,6591
2024-03-07T17:00:00.000Z,WETH,3822.5164124,9402724.2,6592
2024-03-07T17:00:00.000Z,WBTC,67511.747551182,9402724.2,6593
2024-03-07T16:00:00.000Z,WETH,3819.576319375,8739197.32,6594
2024-03-07T16:00:00.000Z,WBTC,67185.322296825,8739197.32,6595
2024-03-07T15:00:00.000Z,WBTC,67093.627988741,11122444.9,6596
2024-03-07T15:00:00.000Z,WETH,3789.02380854,11122444.9,6597
2024-03-07T14:00:00.000Z,WBTC,66811.463537427,18194004.63,6598
2024-03-07T14:00:00.000Z,WETH,3779.172185475,18194004.63,6599
2024-03-07T13:00:00.000Z,WETH,3771.013044209,8262678.15,6600
2024-03-07T13:00:00.000Z,WBTC,67036.329313257,8262678.15,6601
2024-03-07T12:00:00.000Z,WETH,3776.466812483,5777802.31,6602
2024-03-07T12:00:00.000Z,WBTC,67116.164719597,5777802.31,6603
2024-03-07T11:00:00.000Z,WBTC,66740.173592106,7001101.05,6604
