avg_liquidity,day,fee_apr,fee_tier,fees_usd,lp_addr,num_trades,token_pair,tvl_usd,volume_to_tvl,volume_usd
393681923888147000,2024-07-15 12:00:00.000 UTC,0.006140011058217709,0.30%,60.14256430989548,0xc473e2aee3441bf9240be85eb122abb059a3b57c,14,USDC-WETH,3575243.7194339586,0.005607316034892804,20047.521436631825
544561498737679360,2024-07-15 12:00:00.000 UTC,0.004548554201280197,0.05%,616.2752050238762,0x2f5e87c9312fa29aed5c179e456625d79015299c,260,WBTC-WETH,49453175.64220917,0.02492358466451543,1232550.4100477525
1940042080629937.8,2024-07-15 12:00:00.000 UTC,0.004373980343865824,0.01%,0.22808388817690772,0x42161084d0672e1d3f26a9b53e653be2084ff19c,130,USDT-WETH,19033.148903352434,0.11983507791332094,2280.838881769078
8.039909504116666e+23,2024-07-15 12:00:00.000 UTC,0.00412324130033892,0.05%,161.30155205197264,0xc6f780497a95e246eb9449f5e4770916dcd6396a,346,ARB-WETH,14278831.193761043,0.022593103015665784,322603.1041039453
293939401047710200,2024-07-15 12:00:00.000 UTC,0.0021988870381584036,0.30%,27.9345745468512,0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,22,USDT-WETH,4636945.660610268,0.0020081160165514884,9311.524848950401
1.1787551034601231e+22,2024-07-15 12:00:00.000 UTC,0.0021663641026503644,0.01%,0.03458126928508121,0x89a4026e9ade251c67b7fb38054931a39936d9c5,18,ARB-WETH,5826.427456762408,0.05935244116863527,345.812692850812
11296559859,2024-07-15 12:00:00.000 UTC,0.0013063984592087685,0.30%,0.3914477465424,0x6985cb98ce393fce8d6272127f39013f61e36166,2,USDC-WBTC,109368.18432560936,0.001193057953603117,130.4825821808
121193363730118,2024-07-15 12:00:00.000 UTC,0.0009378001563331573,0.01%,0.06866317494227542,0x03a3be7ab4aa263d42d63b6cc594f4fb3d3f3951,30,WBTC-WETH,26724.306543706098,0.025693154967363012,686.6317494227542
288009077425320260000,2024-07-15 12:00:00.000 UTC,0.00032087846702832934,1.00%,0.18280800019308538,0x30ab5db560b5f85cabbafc2882c98a4e72903bec,1,WETH-XAI,207944.52394898166,8.791190877329213e-05,18.280800019308536
3.2901228321349325e+25,2024-07-15 12:00:00.000 UTC,0.00024046403316657639,0.01%,5.322412578006792,0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,24,WETH-wstETH,8078882.17310989,0.0065880557036988915,53224.12578006791
5436525922439607000,2024-07-15 12:00:00.000 UTC,0.00012694936319612715,0.05%,0.0011947613819100003,0x9264e764e6d5d252a5c17c457c9bb059b8831bb1,8,DAI-USDC,3435.1326658086396,0.0006956129489856254,2.3895227638200005
6.959063869163832e+22,2024-07-15 12:00:00.000 UTC,9.370916340234459e-05,0.30%,2.1205517146059614,0x92c63d0e701caae670c9415d91c474f686298f00,1,ARB-WETH,8259612.483050937,8.557914466154517e-05,706.8505715353205
4.5712615764729083e+21,2024-07-15 12:00:00.000 UTC,1.6340983030049827e-05,0.01%,0.032518119142800186,0x7cf803e8d82a50504180f417b8bc7a493c0a0503,14,DAI-USDC,726340.2356198939,0.00044769816606741666,325.1811914280018
1648343987995456,2024-07-15 12:00:00.000 UTC,1.454841930259576e-06,1.00%,0.00020038587999314934,0x42fc852a750ba93d5bf772ecdc857e87a86403a9,1,USDC-WETH,50274.08350497679,3.9858683843199743e-07,0.020038587999314933
21424810952192732,2024-07-15 12:00:00.000 UTC,1.329548027229066e-08,0.30%,0.0003352862371553126,0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,1,WBTC-WETH,9204613.414431483,1.2141963385072135e-08,0.11176207905177087
1.8427903355120324e+22,2024-07-15 13:00:00.000 UTC,0.07311998679909837,0.01%,1.1700552554343986,0x89a4026e9ade251c67b7fb38054931a39936d9c5,114,ARB-WETH,5840.67622176708,2.00328730956499,11700.552554343984
2.025478202221799e+23,2024-07-15 13:00:00.000 UTC,0.04171817868307781,0.30%,457.7478687319715,0x4cef551255ec96d89fec975446301b5c4e164c59,158,WETH-ZRO,4004920.0938601214,0.03809879331789395,152582.62291065723
28858941531336096,2024-07-15 13:00:00.000 UTC,0.039959904896995635,0.01%,7.938243244526944,0x6f38e884725a116c9c7fbf208e79fe8828a2595f,573,USDC-WETH,72509.15115338785,1.0947919149865875,79382.43244526941
4860673685455.475,2024-07-15 13:00:00.000 UTC,0.03642638342140736,0.05%,1074.5705098977617,0x0e4831319a50228b9e450861297ab92dee15b44f,954,USDC-WBTC,10767421.831995215,0.19959662148736368,2149141.019795525
1.888282792034537e+22,2024-07-15 13:00:00.000 UTC,0.020511733922539133,0.30%,18.6292949704336,0x03a33aee5f4947b9c1cde042c5f037d1be304be7,32,WETH-XAI,331502.577495225,0.01873217709818253,6209.764990144533
6230922022519417000,2024-07-15 13:00:00.000 UTC,0.019961979291114318,0.05%,2703.0583772422797,0xc6962004f452be9203591991d15f6b388e09e8d0,1430,USDC-WETH,49424773.63115421,0.10938070844449735,5406116.754484559
1850845637377890,2024-07-15 13:00:00.000 UTC,0.014548905645684895,1.00%,2.422794140120096,0x42fc852a750ba93d5bf772ecdc857e87a86403a9,3,USDC-WETH,60782.568990353364,0.003986001546766822,242.2794140120096
1529532854332206800,2024-07-15 13:00:00.000 UTC,0.013408995234676091,0.05%,761.7067691283601,0x641c00a822e8b671738d32a431a4fb6074e5c79d,935,USDT-WETH,20734064.399803832,0.07347394649122115,1523413.5382567202
398295684429030140,2024-07-15 13:00:00.000 UTC,0.009884547024759938,0.30%,96.93194211282125,0xc473e2aee3441bf9240be85eb122abb059a3b57c,25,USDC-WETH,3579340.4374033604,0.009026983584266223,32310.647370940416
551707357400228000,2024-07-15 13:00:00.000 UTC,0.00960894053355199,0.05%,1305.7918911537954,0x2f5e87c9312fa29aed5c179e456625d79015299c,399,WBTC-WETH,49601102.07871374,0.052651728950763574,2611583.7823075913
11296559859,2024-07-15 13:00:00.000 UTC,0.009303069636186212,0.30%,2.7913355184762603,0x6985cb98ce393fce8d6272127f39013f61e36166,11,USDC-WBTC,109516.26765041467,0.008495954005622992,930.4451728254201
2.189576715842241e+22,2024-07-15 13:00:00.000 UTC,0.005576912610680829,1.00%,13.616980340750086,0x16503510c58da73486950b72a12ead3d1d8355dd,5,WETH-ZRO,891209.5582909262,0.0015279212631946397,1361.6980340750088
1940046874755709.8,2024-07-15 13:00:00.000 UTC,0.0055372379722429255,0.01%,0.2818459720350546,0x42161084d0672e1d3f26a9b53e653be2084ff19c,165,USDT-WETH,18578.536864205358,0.15170514992387685,2818.459720350547
9.118115868362008e+23,2024-07-15 13:00:00.000 UTC,0.005118921632036866,0.05%,199.36974011142507,0xc6f780497a95e246eb9449f5e4770916dcd6396a,344,ARB-WETH,14215875.993449127,0.028048885654784472,398739.48022285016
167491896163784420,2024-07-15 13:00:00.000 UTC,0.003014411251774929,0.30%,38.344335538319484,0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,14,USDT-WETH,4642924.041339442,0.0027528869879491916,12781.445179439825
121193363730118,2024-07-15 13:00:00.000 UTC,0.0024772543273998693,0.01%,0.18178986684850754,0x03a3be7ab4aa263d42d63b6cc594f4fb3d3f3951,56,WBTC-WETH,26785.01785849816,0.06786998157286298,1817.8986684850759
6.9485366303631256e+22,2024-07-15 13:00:00.000 UTC,0.0011873318881838735,0.30%,26.917556432444716,0x92c63d0e701caae670c9415d91c474f686298f00,20,ARB-WETH,8274778.26181435,0.0010843213590653444,8972.518810814905
4.1318497784537966e+21,2024-07-15 13:00:00.000 UTC,0.0008268796042909532,0.01%,1.6865418427732557,0x7cf803e8d82a50504180f417b8bc7a493c0a0503,20,DAI-USDC,744470.8629865127,0.022654235734727603,16865.418427732555
325764406359656240000,2024-07-15 13:00:00.000 UTC,0.00048418428917784695,1.00%,0.27724930489491395,0x30ab5db560b5f85cabbafc2882c98a4e72903bec,2,WETH-XAI,209003.0563914398,0.00013265322990093332,27.7249304894914
5436525922439607000,2024-07-15 13:00:00.000 UTC,0.00013131921964393278,0.05%,0.001235573863416,0x9264e764e6d5d252a5c17c457c9bb059b8831bb1,5,DAI-USDC,3434.260891113349,0.000719557367707985,2.471147726832
3.2922346560382404e+25,2024-07-15 13:00:00.000 UTC,2.324020434540941e-05,0.01%,0.5155365898468216,0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,26,WETH-wstETH,8096781.432964217,0.0006367179281237984,5155.365898468215
21427341351962996,2024-07-15 13:00:00.000 UTC,3.3094924578591645e-08,0.30%,0.0008352302299896597,0x149e36e72726e0bcea5c59d40df2c43f60f5a22d,2,WBTC-WETH,9211647.868457846,3.0223699455180054e-08,0.27841007666321993
31023616081737810,2024-07-15 14:00:00.000 UTC,0.03804820403484288,0.01%,7.566827622930775,0x6f38e884725a116c9c7fbf208e79fe8828a2595f,545,USDC-WETH,72589.28909868561,1.0424165488993316,75668.27622930772
2.190357822320533e+22,2024-07-15 14:00:00.000 UTC,0.03195199762266121,1.00%,77.87456457985249,0x16503510c58da73486950b72a12ead3d1d8355dd,28,WETH-ZRO,889591.2051363201,0.008753971951410993,7787.456457985249
1.9028314319064016e+23,2024-07-15 14:00:00.000 UTC,0.02558180502220897,0.30%,277.7014541802113,0x4cef551255ec96d89fec975446301b5c4e164c59,108,WETH-ZRO,3962231.3862442803,0.023362379015715758,92567.15139340374
4692589006848.295,2024-07-15 14:00:00.000 UTC,0.022373468175743705,0.05%,660.1065152908099,0x0e4831319a50228b9e450861297ab92dee15b44f,580,USDC-WBTC,10768955.272780467,0.12259434616824731,1320213.0305816208
6250104987198893000,2024-07-15 14:00:00.000 UTC,0.018392897144073883,0.05%,2494.3476459694707,0xc6962004f452be9203591991d15f6b388e09e8d0,1316,USDC-WETH,49499373.78809152,0.1007829980495453,4988695.291938941
390574457802413950,2024-07-15 14:00:00.000 UTC,0.015681607382118656,0.30%,153.92851983278504,0xc473e2aee3441bf9240be85eb122abb059a3b57c,40,USDC-WETH,3582790.2312440407,0.014321102632099205,51309.50661092835
1452863586801951000,2024-07-15 14:00:00.000 UTC,0.010940325847142995,0.05%,625.5648462384607,0x641c00a822e8b671738d32a431a4fb6074e5c79d,853,USDT-WETH,20870600.38867756,0.05994699094309081,1251129.6924769212
556980736748947200,2024-07-15 14:00:00.000 UTC,0.01046714326104925,0.05%,1425.0787425753044,0x2f5e87c9312fa29aed5c179e456625d79015299c,479,WBTC-WETH,49693954.50781511,0.057354209649432886,2850157.4851506082
1.960908163662288e+22,2024-07-15 14:00:00.000 UTC,0.007657133573197861,0.30%,6.936271853835361,0x03a33aee5f4947b9c1cde042c5f037d1be304be7,10,WETH-XAI,330637.9864536401,0.006992816048585835,2312.0906179451204
11348588198.375,2024-07-15 14:00:00.000 UTC,0.006159194552005642,0.30%,1.8506223012626999,0x6985cb98ce393fce8d6272127f39013f61e36166,8,USDC-WBTC,109669.71967817264,0.005624835207303583,616.8741004209
1.6192693235026982e+22,2024-07-15 14:00:00.000 UTC,0.005146290023437805,0.01%,0.08223084703523145,0x89a4026e9ade251c67b7fb38054931a39936d9c5,25,ARB-WETH,5832.212920564594,0.14099424721838003,822.3084703523145
2191611727171343.2,2024-07-15 14:00:00.000 UTC,0.005058768301466898,0.01%,0.2697265163648286,0x42161084d0672e1d3f26a9b53e653be2084ff19c,139,USDT-WETH,19461.294253102278,0.13859639182107952,2697.2651636482865
167397674231428000,2024-07-15 14:00:00.000 UTC,0.004649066768708243,0.30%,59.18791491115689,0xc82819f72a9e77e2c0c3a69b3196478f44303cf4,25,USDT-WETH,4646865.708219915,0.004245723076413882,19729.30497038563
5436525922439607000,2024-07-15 14:00:00.000 UTC,0.0035706245999056474,0.05%,0.0335990246132695,0x9264e764e6d5d252a5c17c457c9bb059b8831bb1,1,DAI-USDC,3434.5934837525415,0.019565066300981936,67.198049226539
7.356571867688707e+23,2024-07-15 14:00:00.000 UTC,0.003173112259283739,0.05%,124.37089665293632,0xc6f780497a95e246eb9449f5e4770916dcd6396a,269,ARB-WETH,14306262.611979814,0.017386916489117197,248741.7933058727
1211777224095499,2024-07-15 14:00:00.000 UTC,0.0021000759954947767,1.00%,0.27619060091281755,0x58039203442c9f2a45d5536bd021a383c7f3035c,1,USDT-WETH,48002.819684307055,0.0005753632864260867,27.619060091281753
121193363730118,2024-07-15 14:00:00.000 UTC,0.0014843248276363852,0.01%,0.10910548202202709,0x03a3be7ab4aa263d42d63b6cc594f4fb3d3f3951,39,WBTC-WETH,26829.370631821304,0.04066643363322924,1091.0548202202708
6.848756964109034e+22,2024-07-15 14:00:00.000 UTC,0.0009470586882109888,0.30%,21.464517625227323,0x92c63d0e701caae670c9415d91c474f686298f00,36,ARB-WETH,8272506.266787365,0.0008648937791844908,7154.839208409108
1.4828425802434475e+21,2024-07-15 14:00:00.000 UTC,0.00023174037051432173,0.01%,0.4727047367484898,0x7cf803e8d82a50504180f417b8bc7a493c0a0503,7,DAI-USDC,744528.1481635848,0.006349051246946663,4727.047367484898
991878108282571600000,2024-07-15 14:00:00.000 UTC,7.280530450737288e-05,1.00%,0.4568248936648382,0x92fd143a8fa0c84e016c2765648b9733b0aa519e,6,ARB-WETH,2290232.660526386,1.994665876260108e-05,45.68248936648382
3.2922346560710295e+25,2024-07-15 14:00:00.000 UTC,1.4267064059048096e-05,0.01%,0.3169360060523495,0x35218a1cbac5bbc3e57fd9bd38219d37571b3537,12,WETH-wstETH,8108300.483325138,0.00039087846670721437,3169.360060523495
31091099891390704,2024-07-15 15:00:00.000 UTC,0.04769985402363841,0.01%,9.511666334491926,0x6f38e884725a116c9c7fbf208e79fe8828a2595f,525,USDC-WETH,72783.41376824553,1.3068453157169364,95116.66334491924
6857630156548160,2024-07-15 15:00:00.000 UTC,0.03367364848404497,0.01%,2.485989826667219,0x03a3be7ab4aa263d42d63b6cc594f4fb3d3f3951,52,WBTC-WETH,26946.479742592637,0.9225657118906585,24859.898266672186
4667635000717.233,2024-07-15 15:00:00.000 UTC,0.03199191247157729,0.05%,941.9032505780501,0x0e4831319a50228b9e450861297ab92dee15b44f,599,USDC-WBTC,10746299.920845672,0.1752981505291782,1883806.5011561003
377055736827120700,2024-07-15 15:00:00.000 UTC,0.029697146610587755,0.30%,292.4887316778719,0xc473e2aee3441bf9240be85eb122abb059a3b57c,66,USDC-WETH,3594903.862725727,0.02712068183617583,97496.24389262396
5497603119936572000,2024-07-15 15:00:00.000 UTC,0.029316302207794687,0.05%,4094.4163504814765,0xc6962004f452be9203591991d15f6b388e09e8d0,1687,USDC-WETH,50977164.764248,0.16063727237153172,8188832.700962955
1.95337962027546e+23,2024-07-15 15:00:00.000 UTC,0.02360649206242238,0.30%,258.4529407684474,0x4cef551255ec96d89fec975446301b5c4e164c59,103,WETH-ZRO,3996160.172004817,0.021558440239628433,86150.98025614912
5034377947470194,2024-07-15 15:00:00.000 UTC,0.021631987223287297,1.00%,3.6119645853800613,0x42fc852a750ba93d5bf772ecdc857e87a86403a9,4,USDC-WETH,60945.2594463807,0.005926571841995105,361.1964585380061
1465200390488522500,2024-07-15 15:00:00.000 UTC,0.02124020268802651,0.05%,1217.511144064578,0x641c00a822e8b671738d32a431a4fb6074e5c79d,1181,USDT-WETH,20922190.53230314,0.11638467226314406,2435022.2881291565
2.1899302651801905e+22,2024-07-15 15:00:00.000 UTC,0.020964701205972158,1.00%,51.25045041437174,0x16503510c58da73486950b72a12ead3d1d8355dd,14,WETH-ZRO,892281.4695739563,0.005743753755061465,5125.0450414371735
