avg_liquidity,day,fee_apr,fee_tier,fees_usd,lp_addr,num_trades,token_pair,tvl_usd,volume_to_tvl,volume_usd
8.16747116092802e+22,2024-07-20 00:00:00.000 UTC,0.0071631333300870015,0.05%,47.677331616015245,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,149,OP-WETH,2429415.3463180223,0.039250045644335076,95354.66323203048
1453496840533097.8,2024-07-20 00:00:00.000 UTC,0.005823298321070425,0.30%,0.798960242387076,0xc1738d90e2e26c35784a0d3e3d8a9f795074bca4,7,USDC-WETH,50078.23271159381,0.005318080658506049,266.320080795692
8139399951952998,2024-07-20 00:00:00.000 UTC,0.0027158834769025475,0.30%,3.6989372148150124,0xb589969d38ce76d3d7aa319de7133bc9755fd840,10,USDC-WETH,497117.0872668865,0.00248025888304068,1232.979071605004
235847434667184800,2024-07-20 00:00:00.000 UTC,0.0023917806566964295,0.05%,63.22103790061189,0x85149247691df622eaf1a8bd0cafd40bc45154a9,210,USDC-WETH,9647907.624509215,0.013105647433855469,126442.07580122381
1.541941910762768e+23,2024-07-20 00:00:00.000 UTC,0.0023151973144863724,0.30%,142.65727382461978,0x68f5c0a2de713a54991e01858fd27a3832401849,37,OP-WETH,22490482.612595625,0.002114335447011494,47552.4246082066
142356172140269030000,2024-07-20 00:00:00.000 UTC,0.0019350327952460944,1.00%,0.5004697131182398,0x250e21dddd306579458cf025c5e230665171fb31,1,WETH-WLD,94402.24772351867,0.0005301459712950845,50.04697131182399
10387561356785450,2024-07-20 00:00:00.000 UTC,0.0016799305663528497,0.30%,5.585772808916566,0x73b14a78a0d396c521f954532d43fd5ffe385216,1,WBTC-WETH,1213625.7986336434,0.0015341831656307048,1861.9242696388553
5.080939393009753e+22,2024-07-20 00:00:00.000 UTC,0.001567966457131087,0.30%,19.09259081059383,0x0392b358ce4547601befa962680bede836606ae2,13,SNX-WETH,4444480.05526045,0.0014319328375277552,6364.19693686461
4991852376547245,2024-07-20 00:00:00.000 UTC,0.0010318905449069327,0.01%,2.9548939227811615,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,19,USDC-USDT,1045204.1518525596,0.028270973833617045,29548.93922781161
4939237158130118,2024-07-20 00:00:00.000 UTC,0.0008807485983863828,0.01%,1.4699305357905272,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,30,USDC-USDC,609168.8894506703,0.024130098585895696,14699.305357905272
4933525698726286,2024-07-20 00:00:00.000 UTC,0.0004463487488104434,0.01%,0.7906705542648197,0xf1f199342687a7d78bcc16fce79fa2665ef870e1,13,USDC-USDT,646567.8532537173,0.012228732843520374,7906.705542648195
25357961688863.5,2024-07-20 00:00:00.000 UTC,0.0003803339701557995,0.01%,0.000349920096665,0xeb0d8d9e19b749efb20c67d71ee50b46dfe5755f,2,USDC-WETH,335.81232625255086,0.010420108772357549,3.49920096665
6346267835068441000,2024-07-20 00:00:00.000 UTC,1.234913632353063e-05,0.01%,0.00011871092016586785,0xc56b2bef865893da71dd95150313dbadf659f4f3,2,OP-WETH,3508.7057756069903,0.00033833250137746705,1.1871092016586786
1.8192063947922916e+23,2024-07-20 00:00:00.000 UTC,1.1008346447738404e-05,0.01%,0.03119343303293817,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,4,WETH-wstETH,1034270.0522882355,0.0003015985328389362,311.9343303293817
17165845977220,2024-07-20 00:00:00.000 UTC,6.158706877812392e-10,0.05%,4.1522576000000004e-08,0x2e2d190ad4e0d7be9569baebd4d33298379b0502,1,USDC-USDC,24609.283619981994,3.374545691064727e-09,8.3045152e-05
17287519570397,2024-07-20 00:00:00.000 UTC,-2.5101140174177416e-05,0.05%,0.031083897896190003,0xf3f3433c3a97f70349c138ada81da4d3554982db,1,USDC-USDT,-451996.3096449536,-0.00013754049417176274,62.167795792380005
1899713792,2024-07-20 01:00:00.000 UTC,0.060602081040534994,0.05%,0.048989633467449,0x2926736c30ef3649f9e6b5c5918ea88871f79f2b,2,USDC-USDT,295.05944199592636,0.3320661974825084,97.979266934898
2.3860100624337454e+22,2024-07-20 01:00:00.000 UTC,0.027550507780470523,0.30%,49.442586015714866,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,27,WETH-WLD,655034.8922610106,0.02516028107808215,16480.862005238287
56564062037120430000,2024-07-20 01:00:00.000 UTC,0.022219718670093425,1.00%,361.4117954818852,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,2300,USDC-WLD,5936857.586256994,0.0060875941561829355,36141.179548188404
1.1424048731193662e+23,2024-07-20 01:00:00.000 UTC,0.008925092530859269,0.05%,59.1074790168422,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,139,OP-WETH,2417255.5933268894,0.04890461660737507,118214.95803368448
2187105130217907500,2024-07-20 01:00:00.000 UTC,0.006603690528292905,1.00%,22.028761959704383,0xdc6cb16b8d635ef255cef370263c35ac0007186a,9,USDC-WLD,1217576.4568063484,0.0018092302817257887,2202.8761959704375
195135404833227070,2024-07-20 01:00:00.000 UTC,0.004770162560869817,0.05%,32.30425448897516,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,110,USDC-WETH,2471834.6048059734,0.026137877045791166,64608.50897795033
17165845977220,2024-07-20 01:00:00.000 UTC,0.003923637332278185,0.05%,0.26458751733091196,0x2e2d190ad4e0d7be9569baebd4d33298379b0502,1,USDC-USDC,24613.499069156416,0.02149938264263052,529.1750346618239
30734474009668470,2024-07-20 01:00:00.000 UTC,0.0027912646398542407,0.05%,28.597216987679186,0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,29,WBTC-WETH,3739517.9416206097,0.015294600766261277,57194.43397535837
259747889267611420,2024-07-20 01:00:00.000 UTC,0.0022498598418696503,0.05%,59.448449638764096,0x85149247691df622eaf1a8bd0cafd40bc45154a9,158,USDC-WETH,9644460.38580269,0.012327999133321405,118896.8992775282
1.6727236948355277e+23,2024-07-20 01:00:00.000 UTC,0.0020410897868039513,0.30%,125.16888173424982,0x68f5c0a2de713a54991e01858fd27a3832401849,21,OP-WETH,22383455.215103477,0.0018640089377233526,41722.96057808327
4.955296284294321e+22,2024-07-20 01:00:00.000 UTC,0.0019694122537750047,0.30%,23.91977885985173,0x0392b358ce4547601befa962680bede836606ae2,15,SNX-WETH,4433159.825847087,0.0017985500034226826,7973.259619950578
4991851878828033,2024-07-20 01:00:00.000 UTC,0.0014494873324044644,0.01%,4.15134616493689,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,22,USDC-USDT,1045363.6373966796,0.03971198171073935,41513.4616493689
4933525698726286,2024-07-20 01:00:00.000 UTC,0.001296053562964694,0.01%,2.2961936357126724,0xf1f199342687a7d78bcc16fce79fa2665ef870e1,15,USDC-USDT,646663.6109671629,0.03550831679361762,22961.93635712672
5555078706634795,2024-07-20 01:00:00.000 UTC,0.0005177209663975724,0.01%,0.8641970697283547,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,20,USDC-USDC,609270.1492603,0.014184136064725232,8641.970697283547
1.8192063947922916e+23,2024-07-20 01:00:00.000 UTC,0.0001776001794351334,0.01%,0.5029104661750985,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,10,WETH-wstETH,1033570.5783473845,0.004865758340172774,5029.104661750984
8586975773510558,2024-07-20 01:00:00.000 UTC,6.049522390028095e-05,0.30%,0.08230239273592199,0xb589969d38ce76d3d7aa319de7133bc9755fd840,1,USDC-WETH,496574.29817375285,5.524677981294697e-05,27.434130911973998
12673775176206880000,2024-07-20 01:00:00.000 UTC,1.2770739805656461e-05,0.01%,0.00012166385762938757,0xc56b2bef865893da71dd95150313dbadf659f4f3,1,OP-WETH,3477.2698074052596,0.00034988328305813346,1.2166385762938756
3.099748922920352e+21,2024-07-20 01:00:00.000 UTC,5.601938947163987e-06,1.00%,0.034378015158919965,0x730691cdac3cbd4d41fc5eb9d8abbb0cea795b94,2,OP-WETH,2239934.3540150267,1.534777798166193e-06,3.4378015158919966
1461404651105811,2024-07-20 01:00:00.000 UTC,6.817911391010512e-07,0.30%,9.3521944224e-05,0xc1738d90e2e26c35784a0d3e3d8a9f795074bca4,9,USDC-WETH,50067.40052380789,6.226403025093393e-07,0.031173981408
9790392248282,2024-07-20 01:00:00.000 UTC,8.104628079763643e-14,0.01%,4.0548997484399995e-05,0x9595edbefc82535a02312a4c42cc91e6e9df8f67,7,USDC-WETH,283500795045.4578,1.4302957237879415e-12,0.40548997484399996
90797597551464460000,2024-07-20 02:00:00.000 UTC,0.019984191142562446,1.00%,369.4944827152659,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,1958,USDC-WLD,6748608.699195234,0.00547512086097581,36949.44827152665
2.4794855302093947e+22,2024-07-20 02:00:00.000 UTC,0.019450670242706636,0.30%,35.06990046373799,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,6,WETH-WLD,658101.4180768004,0.017763169171414513,11689.966821245995
1.1349445182723717e+23,2024-07-20 02:00:00.000 UTC,0.005160149262530833,0.05%,34.18534303080907,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,95,OP-WETH,2418079.317383502,0.02827479047941203,68370.68606161818
2187107517518499300,2024-07-20 02:00:00.000 UTC,0.0034017409816045063,1.00%,11.341401537836072,0xdc6cb16b8d635ef255cef370263c35ac0007186a,4,USDC-WLD,1216909.689377591,0.0009319838305862141,1134.1401537836073
196516020014457600,2024-07-20 02:00:00.000 UTC,0.0028005724569479806,0.05%,18.96578727147869,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,89,USDC-WETH,2471820.479750911,0.015345602503778833,37931.57454295737
5.2403940636625675e+22,2024-07-20 02:00:00.000 UTC,0.002697783684867394,0.30%,32.73633785206487,0x0392b358ce4547601befa962680bede836606ae2,13,SNX-WETH,4429103.557497205,0.002463729392572876,10912.112617354955
4933525698726285,2024-07-20 02:00:00.000 UTC,0.001562968932817821,0.01%,2.7688497121911335,0xf1f199342687a7d78bcc16fce79fa2665ef870e1,11,USDC-USDT,646609.2343544846,0.04282106665172049,27688.497121911336
30542109425009964,2024-07-20 02:00:00.000 UTC,0.0010801290901618632,0.05%,11.067854383191841,0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,10,WBTC-WETH,3740077.81723387,0.005918515562533153,22135.708766383683
7.825970218077213e+23,2024-07-20 02:00:00.000 UTC,0.0009748132665177156,0.01%,2.7607995183028864,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,4,WETH-wstETH,1033728.0572904723,0.026707212780305873,27607.995183028863
261109238257075650,2024-07-20 02:00:00.000 UTC,0.0009341079259750362,0.05%,24.68226708839668,0x85149247691df622eaf1a8bd0cafd40bc45154a9,114,USDC-WETH,9644525.260008097,0.005118399594170582,49364.534176793364
1.7209318514523908e+23,2024-07-20 02:00:00.000 UTC,0.0008043597359663757,0.30%,49.34178210340486,0x68f5c0a2de713a54991e01858fd27a3832401849,9,OP-WETH,22390169.053480066,0.0007345751013245959,16447.26070113495
5335135296454551,2024-07-20 02:00:00.000 UTC,0.0006872823185799515,0.01%,1.1471417391937142,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,12,USDC-USDC,609220.8740005456,0.018829652563623206,11471.417391937142
4991851878828034,2024-07-20 02:00:00.000 UTC,0.0005642086288926151,0.01%,1.615745203083923,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,18,USDC-USDT,1045264.0546833869,0.01545777065464416,16157.452030839226
21144992093739,2024-07-20 02:00:00.000 UTC,7.379954081065954e-05,0.01%,6.788876937624659e-05,0xeb0d8d9e19b749efb20c67d71ee50b46dfe5755f,2,USDC-WETH,335.7663279216875,0.0020219052278547906,0.6788876937624659
8586975773510558,2024-07-20 02:00:00.000 UTC,2.2886454511539256e-05,0.30%,0.031140061000074003,0xb589969d38ce76d3d7aa319de7133bc9755fd840,1,USDC-WETH,496630.976189563,2.090087173578953e-05,10.380020333358
1461404651105811.2,2024-07-20 02:00:00.000 UTC,1.4668246147708786e-05,0.30%,0.002012007573460025,0xc1738d90e2e26c35784a0d3e3d8a9f795074bca4,11,USDC-WETH,50066.16048846264,1.3395658556798901e-05,0.6706691911533417
615692897698200300,2024-07-20 02:00:00.000 UTC,6.202821665191038e-06,1.00%,0.000139536,0xfea834a5c47b923add607cc5b96288d18ffb9c3f,1,SNX-WETH,8210.882471205205,1.699403206529136e-06,0.0139536
4659597286558,2024-07-20 02:00:00.000 UTC,8.104628079763643e-14,0.01%,5.363134648800001e-05,0x9595edbefc82535a02312a4c42cc91e6e9df8f67,1,USDC-WETH,283632760292.36694,1.8908727762165815e-12,0.5363134648800001
2.46336230924038e+22,2024-07-20 03:00:00.000 UTC,0.04301328576974517,0.30%,77.81864643953702,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,40,WETH-WLD,660349.5976210667,0.03928153951577645,25939.548813179008
81104774109070050000,2024-07-20 03:00:00.000 UTC,0.029901553266243885,1.00%,454.866529003506,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,1437,USDC-WLD,5552430.056329532,0.008192206374305927,45486.65290035061
8.098869788138646e+22,2024-07-20 03:00:00.000 UTC,0.00790499757682639,0.05%,52.664733309890295,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,153,OP-WETH,2431705.6989871413,0.04331505521562605,105329.46661978056
30544334524234050,2024-07-20 03:00:00.000 UTC,0.00292326452020375,0.05%,30.018432160001545,0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,28,WBTC-WETH,3748113.6799607207,0.016017887782056883,60036.86432000309
204188342625837860,2024-07-20 03:00:00.000 UTC,0.00281347827707612,0.05%,19.076673056994252,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,96,USDC-WETH,2474867.399007838,0.015416319326556226,38153.346113988475
5.2432874553402485e+22,2024-07-20 03:00:00.000 UTC,0.0024094750654468644,0.30%,29.31479830581826,0x0392b358ce4547601befa962680bede836606ae2,14,SNX-WETH,4440760.369402444,0.002200433849707508,9771.599435272754
1.6869826628689996e+23,2024-07-20 03:00:00.000 UTC,0.0023759073062490366,0.30%,146.53782014354692,0x68f5c0a2de713a54991e01858fd27a3832401849,26,OP-WETH,22511949.103327513,0.0021697783618668987,48845.94004784897
2915757784471890.5,2024-07-20 03:00:00.000 UTC,0.001308399038427721,0.01%,2.183659676490687,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,20,USDC-USDC,609168.7310241382,0.035846548998329335,21836.596764906873
206839941784510100,2024-07-20 03:00:00.000 UTC,0.0005377151270680169,0.05%,14.222945061352323,0x85149247691df622eaf1a8bd0cafd40bc45154a9,97,USDC-WETH,9654507.9100633,0.0029463842577677423,28445.890122704655
142356172140269030000,2024-07-20 03:00:00.000 UTC,0.0005306415090688965,1.00%,0.1366782163159004,0x250e21dddd306579458cf025c5e230665171fb31,3,WETH-WLD,94013.65724616277,0.00014538123536458745,13.66782163159004
2.2367654437733517e+23,2024-07-20 03:00:00.000 UTC,0.0004963049239414818,0.01%,1.4088179514862735,0x04f6c85a1b00f6d9b75f91fd23835974cc07e65c,9,WETH-wstETH,1036093.9968591004,0.013597395176085169,14088.179514862733
1461404651105811,2024-07-20 03:00:00.000 UTC,0.00048654836672046287,0.30%,0.0668041193445605,0xc1738d90e2e26c35784a0d3e3d8a9f795074bca4,8,USDC-WETH,50115.27163158363,0.00044433640797601515,22.268039781520162
36335124843139,2024-07-20 03:00:00.000 UTC,0.00039376531544066395,0.01%,0.0003624523339550153,0xeb0d8d9e19b749efb20c67d71ee50b46dfe5755f,2,USDC-WETH,335.9744921691581,0.010788090834363877,3.624523339550153
4933523933455395,2024-07-20 03:00:00.000 UTC,0.0003757145998461997,0.01%,0.6655413796174223,0xf1f199342687a7d78bcc16fce79fa2665ef870e1,12,USDC-USDT,646561.5221647242,0.010293550680052107,6655.413796174222
4991851878838769,2024-07-20 03:00:00.000 UTC,0.00012608728225504962,0.01%,0.3610507235422829,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,4,USDC-USDT,1045176.8942697002,0.0034544460896694528,3610.5072354228287
8586975773510558,2024-07-20 03:00:00.000 UTC,7.524434321393159e-05,0.30%,0.10272932645213612,0xb589969d38ce76d3d7aa319de7133bc9755fd840,2,USDC-WETH,498325.888344096,6.871629513603295e-05,34.243108817378705
12673775176206880000,2024-07-20 03:00:00.000 UTC,2.260510445495356e-06,0.01%,2.1733742624434196e-05,0xc56b2bef865893da71dd95150313dbadf659f4f3,1,OP-WETH,3509.3030439648664,6.193179201725214e-05,0.21733742624434196
